source,artifact_kind,columns,missing_formal_columns,probability_status,raw_bwer_status,standardised_bwer_status,selective_bwer_status,conformal_bwer_status,inference_status,recommended_action,protocol_hash
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\01_sen1floods\sen1floods11_protocol_matched_matched_runs_vanilla_unet_segmentation_metrics.csv,segmentation,sample_id;chip_path;mask_path;label;water_fraction;region;event;fallback_group;sensor;source_dataset;band_profile;band_indices;band_names;split;event_id;dataset;model;model_family;model_variant;display_name;task;input_mode;adaptation_protocol;checkpoint_source;aggregation_level;unit_id;class_label;TP_plus_FN_support;mean_confidence;confidence_source;input_band_order;label_mapping;valid_pixel_count;positive_pixel_count;predicted_positive_pixel_count;TP;FP;FN;TN;iou;water_iou;micro_iou;dice;f1;micro_dice;micro_f1;precision;recall;pixel_accuracy;ground_truth_positive_pixel_ratio;predicted_positive_pixel_ratio;risk;risk_source;score;split_protocol;training_budget,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\dofa_random_split_sanity_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\dofa_random_split_sanity_bwer_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\fmow_sentinel_dofa_vitb_linear_probe_30k_location_disjoint_scaled10000_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\fmow_sentinel_dofa_vitb_linear_probe_30k_location_disjoint_scaled10000_bwer_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\fmow_sentinel_resnet50_30k_location_disjoint_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\random_split_resnet50_16epoch_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\02_fmow\random_split_resnet50_16epoch_bwer_audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\03_reben\bwer_croma_s1_plus_s2_selective_risk_summary.csv,selective_or_predictions,coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk,dataset;model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\03_reben\bwer_croma_s1_selective_risk_summary.csv,selective_or_predictions,coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk,dataset;model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\03_reben\bwer_croma_s2_selective_risk_summary.csv,selective_or_predictions,coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk,dataset;model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\03_reben\content_outputs_reben_croma_sensor_mode_audit_croma_comparison_selective_risk_comparison.csv,selective_or_predictions,sensor_mode;run_name;source_dir;coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk,dataset;model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\03_reben\selective_risk_summary.csv,selective_or_predictions,coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk,dataset;model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\04_selective_risk\content_outputs_selective_risk_audit_v1_confidence_availability_audit.csv,selective_or_predictions,experiment_id;dataset;deployment_axis;task_type;confidence_definition;availability_policy;run_id;status;source_path;reason,model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\04_selective_risk\content_outputs_selective_risk_audit_v1_confidence_definition_registry.csv,selective_or_predictions,experiment_id;dataset;deployment_axis;task_type;confidence_definition;confidence_column;risk_column;slice_columns;availability_policy,model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\04_selective_risk\content_outputs_selective_risk_audit_v1_high_confidence_error_by_slice.csv,selective_or_predictions,experiment_id;dataset;deployment_axis;sensor_mode;run_name;source_dir;coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk;run_id;status;source_path,model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\04_selective_risk\content_outputs_selective_risk_audit_v1_retained_coverage_by_slice.csv,selective_or_predictions,experiment_id;dataset;deployment_axis;sensor_mode;run_name;source_dir;coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk;run_id;status;source_path,model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\019e9c6b-cca4-7fa2-aea5-cb2a55798073\presentations\rsfm-bwer-progress-update\assets\canonical\04_selective_risk\content_outputs_selective_risk_audit_v1_risk_coverage_curve_points.csv,selective_or_predictions,experiment_id;dataset;deployment_axis;run_id;sensor_mode;coverage_target;slice_variable;slice_value;confidence_threshold;retained_count;total_count;retained_coverage;abstention_rate;mean_risk;status;reason;source_path;run_name;source_dir,model;task;split;sample_id;independent_unit_id;risk;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,unavailable,missing_balance_axis_or_risk,missing_confidence_or_risk,missing_prediction_set_outputs,missing_cluster_or_spatial_block,not_an_audit_source,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
